Data type,Cancer group/site,Year,Sex,Age group (years),Count,"Age-specific rate
(per 100,000)",ICD10 codes
Actual,Breast cancer,2005,Males,15–19,0,0.0,C50
Actual,Breast cancer,2005,Males,20–24,0,0.0,C50
Actual,Breast cancer,2005,Males,25–29,0,0.0,C50
Actual,Breast cancer,2005,Males,30–34,0,0.0,C50
Actual,Breast cancer,2005,Males,35–39,1,0.1,C50
Actual,Breast cancer,2005,Males,40–44,2,0.3,C50
Actual,Breast cancer,2005,Males,45–49,2,0.3,C50
Actual,Breast cancer,2005,Males,50–54,9,1.4,C50
Actual,Breast cancer,2005,Males,55–59,15,2.4,C50
Actual,Breast cancer,2005,Males,60–64,5,1.1,C50
Actual,Breast cancer,2005,Males,65–69,16,4.3,C50
Actual,Breast cancer,2005,Males,70–74,17,5.7,C50
Actual,Breast cancer,2005,Males,75–79,13,5.3,C50
Actual,Breast cancer,2005,Males,80–84,10,6.3,C50
Actual,Breast cancer,2005,Males,85–89,6,8.7,C50
Actual,Breast cancer,2005,Males,90+,0,0.0,C50
Actual,Breast cancer,2005,Males,Unknown,0,. .,C50
Actual,Breast cancer,2006,Males,00–04,0,0.0,C50
Actual,Breast cancer,2006,Males,05–09,0,0.0,C50
Actual,Breast cancer,2006,Males,10–14,0,0.0,C50
Actual,Breast cancer,2006,Males,15–19,1,0.1,C50
Actual,Breast cancer,2006,Males,20–24,0,0.0,C50
Actual,Breast cancer,2006,Males,25–29,0,0.0,C50
Actual,Breast cancer,2006,Males,30–34,0,0.0,C50
Actual,Breast cancer,2006,Males,35–39,3,0.4,C50
Actual,Breast cancer,2006,Males,40–44,2,0.3,C50
Actual,Breast cancer,2006,Males,45–49,5,0.7,C50
Actual,Breast cancer,2006,Males,50–54,2,0.3,C50
Actual,Breast cancer,2006,Males,55–59,11,1.7,C50
Actual,Breast cancer,2006,Males,60–64,11,2.2,C50
Actual,Breast cancer,2006,Males,65–69,14,3.7,C50
Actual,Breast cancer,2006,Males,70–74,19,6.3,C50
Actual,Breast cancer,2006,Males,75–79,15,6.0,C50
Actual,Breast cancer,2006,Males,80–84,8,4.9,C50
Actual,Breast cancer,2006,Males,85–89,7,9.4,C50
Actual,Breast cancer,2006,Males,90+,3,10.5,C50
Actual,Breast cancer,2006,Males,Unknown,0,. .,C50
Actual,Breast cancer,2007,Males,00–04,0,0.0,C50
Actual,Breast cancer,2007,Males,05–09,0,0.0,C50
Actual,Breast cancer,2007,Males,10–14,0,0.0,C50
Actual,Breast cancer,2007,Males,15–19,0,0.0,C50
Actual,Breast cancer,2007,Males,20–24,0,0.0,C50
Actual,Breast cancer,2007,Males,25–29,0,0.0,C50
Actual,Breast cancer,2007,Males,30–34,0,0.0,C50
Actual,Breast cancer,2007,Males,35–39,2,0.3,C50
Actual,Breast cancer,2007,Males,40–44,4,0.5,C50
Actual,Breast cancer,2007,Males,45–49,1,0.1,C50
Actual,Breast cancer,2007,Males,50–54,7,1.0,C50
Actual,Breast cancer,2007,Males,55–59,13,2.1,C50
Actual,Breast cancer,2007,Males,60–64,11,2.1,C50
Actual,Breast cancer,2007,Males,65–69,12,3.0,C50
Actual,Breast cancer,2007,Males,70–74,15,4.9,C50
Actual,Breast cancer,2007,Males,75–79,20,8.0,C50
Actual,Breast cancer,2007,Males,80–84,10,5.9,C50
Actual,Breast cancer,2007,Males,85–89,6,7.4,C50
Actual,Breast cancer,2007,Males,90+,3,9.9,C50
Actual,Breast cancer,2007,Males,Unknown,0,. .,C50
Actual,Breast cancer,2008,Males,00–04,0,0.0,C50
Actual,Breast cancer,2008,Males,05–09,0,0.0,C50
Actual,Breast cancer,2008,Males,10–14,0,0.0,C50
Actual,Breast cancer,2008,Males,15–19,0,0.0,C50
Actual,Breast cancer,2008,Males,20–24,0,0.0,C50
Actual,Breast cancer,2008,Males,25–29,0,0.0,C50
Actual,Breast cancer,2008,Males,30–34,0,0.0,C50
Actual,Breast cancer,2008,Males,35–39,2,0.3,C50
Actual,Breast cancer,2008,Males,40–44,0,0.0,C50
Actual,Breast cancer,2008,Males,45–49,7,0.9,C50
Actual,Breast cancer,2008,Males,50–54,7,1.0,C50
Actual,Breast cancer,2008,Males,55–59,9,1.4,C50
Actual,Breast cancer,2008,Males,60–64,19,3.4,C50
Actual,Breast cancer,2008,Males,65–69,11,2.7,C50
Actual,Breast cancer,2008,Males,70–74,21,6.6,C50
Actual,Breast cancer,2008,Males,75–79,15,6.0,C50
Actual,Breast cancer,2008,Males,80–84,14,8.0,C50
Actual,Breast cancer,2008,Males,85–89,6,7.0,C50
Actual,Breast cancer,2008,Males,90+,4,12.8,C50
Actual,Breast cancer,2008,Males,Unknown,0,. .,C50
Actual,Breast cancer,2009,Males,00–04,0,0.0,C50
Actual,Breast cancer,2009,Males,05–09,0,0.0,C50
Actual,Breast cancer,2009,Males,10–14,0,0.0,C50
Actual,Breast cancer,2009,Males,15–19,0,0.0,C50
Actual,Breast cancer,2009,Males,20–24,0,0.0,C50
Actual,Breast cancer,2009,Males,25–29,1,0.1,C50
Actual,Breast cancer,2009,Males,30–34,0,0.0,C50
Actual,Breast cancer,2009,Males,35–39,2,0.3,C50
Actual,Breast cancer,2009,Males,40–44,1,0.1,C50
Actual,Breast cancer,2009,Males,45–49,3,0.4,C50
Actual,Breast cancer,2009,Males,50–54,7,1.0,C50
Actual,Breast cancer,2009,Males,55–59,7,1.1,C50
Actual,Breast cancer,2009,Males,60–64,18,3.1,C50
Actual,Breast cancer,2009,Males,65–69,21,4.9,C50
Actual,Breast cancer,2009,Males,70–74,9,2.7,C50
Actual,Breast cancer,2009,Males,75–79,15,5.9,C50
Actual,Breast cancer,2009,Males,80–84,13,7.2,C50
Actual,Breast cancer,2009,Males,85–89,9,9.8,C50
Actual,Breast cancer,2009,Males,90+,5,15.4,C50
Actual,Breast cancer,2009,Males,Unknown,0,. .,C50
Actual,Breast cancer,2010,Males,00–04,0,0.0,C50
Actual,Breast cancer,2010,Males,05–09,0,0.0,C50
Actual,Breast cancer,2010,Males,10–14,0,0.0,C50
Actual,Breast cancer,2010,Males,15–19,0,0.0,C50
Actual,Breast cancer,2010,Males,20–24,0,0.0,C50
Actual,Breast cancer,2010,Males,25–29,0,0.0,C50
Actual,Breast cancer,2010,Males,30–34,0,0.0,C50
Actual,Breast cancer,2010,Males,35–39,0,0.0,C50
Actual,Breast cancer,2010,Males,40–44,5,0.7,C50
Actual,Breast cancer,2010,Males,45–49,3,0.4,C50
Actual,Breast cancer,2010,Males,50–54,10,1.4,C50
Actual,Breast cancer,2010,Males,55–59,11,1.7,C50
Actual,Breast cancer,2010,Males,60–64,15,2.5,C50
Actual,Breast cancer,2010,Males,65–69,19,4.2,C50
Actual,Breast cancer,2010,Males,70–74,18,5.2,C50
Actual,Breast cancer,2010,Males,75–79,10,3.9,C50
Actual,Breast cancer,2010,Males,80–84,8,4.3,C50
Actual,Breast cancer,2010,Males,85–89,13,13.5,C50
Actual,Breast cancer,2010,Males,90+,1,2.8,C50
Actual,Breast cancer,2010,Males,Unknown,0,. .,C50
Actual,Breast cancer,2011,Males,00–04,0,0.0,C50
Actual,Breast cancer,2011,Males,05–09,0,0.0,C50
Actual,Breast cancer,2011,Males,10–14,0,0.0,C50
Actual,Breast cancer,2011,Males,15–19,0,0.0,C50
Actual,Breast cancer,2011,Males,20–24,0,0.0,C50
Actual,Breast cancer,2011,Males,25–29,0,0.0,C50
Actual,Breast cancer,2011,Males,30–34,1,0.1,C50
Actual,Breast cancer,2011,Males,35–39,0,0.0,C50
Actual,Breast cancer,2011,Males,40–44,4,0.5,C50
Actual,Breast cancer,2011,Males,45–49,5,0.7,C50
Actual,Breast cancer,2011,Males,50–54,3,0.4,C50
Actual,Breast cancer,2011,Males,55–59,15,2.3,C50
Actual,Breast cancer,2011,Males,60–64,17,2.8,C50
Actual,Breast cancer,2011,Males,65–69,20,4.2,C50
Actual,Breast cancer,2011,Males,70–74,12,3.4,C50
Actual,Breast cancer,2011,Males,75–79,6,2.3,C50
Actual,Breast cancer,2011,Males,80–84,10,5.2,C50
Actual,Breast cancer,2011,Males,85–89,5,5.0,C50
Actual,Breast cancer,2011,Males,90+,6,15.7,C50
Actual,Breast cancer,2011,Males,Unknown,0,. .,C50
Actual,Breast cancer,2012,Males,00–04,0,0.0,C50
Actual,Breast cancer,2012,Males,05–09,0,0.0,C50
Actual,Breast cancer,2012,Males,10–14,0,0.0,C50
Actual,Breast cancer,2012,Males,15–19,0,0.0,C50
Actual,Breast cancer,2012,Males,20–24,1,0.1,C50
Actual,Breast cancer,2012,Males,25–29,0,0.0,C50
Actual,Breast cancer,2012,Males,30–34,2,0.3,C50
Actual,Breast cancer,2012,Males,35–39,5,0.6,C50
Actual,Breast cancer,2012,Males,40–44,2,0.2,C50
Actual,Breast cancer,2012,Males,45–49,3,0.4,C50
Actual,Breast cancer,2012,Males,50–54,9,1.2,C50
Actual,Breast cancer,2012,Males,55–59,15,2.2,C50
Actual,Breast cancer,2012,Males,60–64,17,2.8,C50
Actual,Breast cancer,2012,Males,65–69,20,3.9,C50
Actual,Breast cancer,2012,Males,70–74,16,4.3,C50
Actual,Breast cancer,2012,Males,75–79,13,4.9,C50
Actual,Breast cancer,2012,Males,80–84,11,5.7,C50
Actual,Breast cancer,2012,Males,85–89,7,6.6,C50
Actual,Breast cancer,2012,Males,90+,2,4.8,C50
Actual,Breast cancer,2012,Males,Unknown,0,. .,C50
Actual,Breast cancer,2013,Males,00–04,0,0.0,C50
Actual,Breast cancer,2013,Males,05–09,0,0.0,C50
Actual,Breast cancer,2013,Males,10–14,0,0.0,C50
Actual,Breast cancer,2013,Males,15–19,1,0.1,C50
Actual,Breast cancer,2013,Males,20–24,0,0.0,C50
Actual,Breast cancer,2013,Males,25–29,0,0.0,C50
Actual,Breast cancer,2013,Males,30–34,0,0.0,C50
Actual,Breast cancer,2013,Males,35–39,1,0.1,C50
Actual,Breast cancer,2013,Males,40–44,4,0.5,C50
Actual,Breast cancer,2013,Males,45–49,1,0.1,C50
Actual,Breast cancer,2013,Males,50–54,9,1.2,C50
Actual,Breast cancer,2013,Males,55–59,14,2.0,C50
Actual,Breast cancer,2013,Males,60–64,32,5.2,C50
Actual,Breast cancer,2013,Males,65–69,22,4.1,C50
Actual,Breast cancer,2013,Males,70–74,19,5.0,C50
Actual,Breast cancer,2013,Males,75–79,20,7.2,C50
Actual,Breast cancer,2013,Males,80–84,18,9.3,C50
Actual,Breast cancer,2013,Males,85–89,7,6.3,C50
Actual,Breast cancer,2013,Males,90+,4,8.9,C50
Actual,Breast cancer,2013,Males,Unknown,0,. .,C50
Actual,Breast cancer,2014,Males,00–04,0,0.0,C50
Actual,Breast cancer,2014,Males,05–09,0,0.0,C50
Actual,Breast cancer,2014,Males,10–14,0,0.0,C50
Actual,Breast cancer,2014,Males,15–19,0,0.0,C50
Actual,Breast cancer,2014,Males,20–24,0,0.0,C50
Actual,Breast cancer,2014,Males,25–29,0,0.0,C50
Actual,Breast cancer,2014,Males,30–34,1,0.1,C50
Actual,Breast cancer,2014,Males,35–39,1,0.1,C50
Actual,Breast cancer,2014,Males,40–44,0,0.0,C50
Actual,Breast cancer,2014,Males,45–49,8,1.1,C50
Actual,Breast cancer,2014,Males,50–54,8,1.0,C50
Actual,Breast cancer,2014,Males,55–59,10,1.4,C50
Actual,Breast cancer,2014,Males,60–64,20,3.2,C50
Actual,Breast cancer,2014,Males,65–69,30,5.4,C50
Actual,Breast cancer,2014,Males,70–74,19,4.8,C50
Actual,Breast cancer,2014,Males,75–79,20,7.0,C50
Actual,Breast cancer,2014,Males,80–84,9,4.6,C50
Actual,Breast cancer,2014,Males,85–89,7,6.1,C50
Actual,Breast cancer,2014,Males,90+,4,8.2,C50
Actual,Breast cancer,2014,Males,Unknown,0,. .,C50
Actual,Breast cancer,2015,Males,00–04,0,0.0,C50
Actual,Breast cancer,2015,Males,05–09,0,0.0,C50
Actual,Breast cancer,2015,Males,10–14,0,0.0,C50
Actual,Breast cancer,2015,Males,15–19,0,0.0,C50
Actual,Breast cancer,2015,Males,20–24,0,0.0,C50
Actual,Breast cancer,2015,Males,25–29,0,0.0,C50
Actual,Breast cancer,2015,Males,30–34,0,0.0,C50
Actual,Breast cancer,2015,Males,35–39,2,0.3,C50
Actual,Breast cancer,2015,Males,40–44,1,0.1,C50
Actual,Breast cancer,2015,Males,45–49,4,0.5,C50
Actual,Breast cancer,2015,Males,50–54,9,1.2,C50
Actual,Breast cancer,2015,Males,55–59,13,1.8,C50
Actual,Breast cancer,2015,Males,60–64,16,2.5,C50
Actual,Breast cancer,2015,Males,65–69,25,4.4,C50
Actual,Breast cancer,2015,Males,70–74,21,5.0,C50
Actual,Breast cancer,2015,Males,75–79,21,7.0,C50
Actual,Breast cancer,2015,Males,80–84,18,9.1,C50
Actual,Breast cancer,2015,Males,85–89,10,8.4,C50
Actual,Breast cancer,2015,Males,90+,4,7.6,C50
Actual,Breast cancer,2015,Males,Unknown,0,. .,C50
Actual,Breast cancer,2016,Males,00–04,0,0.0,C50
Actual,Breast cancer,2016,Males,05–09,0,0.0,C50
Actual,Breast cancer,2016,Males,10–14,0,0.0,C50
Actual,Breast cancer,2016,Males,15–19,0,0.0,C50
Actual,Breast cancer,2016,Males,20–24,0,0.0,C50
Actual,Breast cancer,2016,Males,25–29,0,0.0,C50
Actual,Breast cancer,2016,Males,30–34,0,0.0,C50
Actual,Breast cancer,2016,Males,35–39,2,0.2,C50
Actual,Breast cancer,2016,Males,40–44,2,0.2,C50
Actual,Breast cancer,2016,Males,45–49,7,0.9,C50
Actual,Breast cancer,2016,Males,50–54,5,0.7,C50
Actual,Breast cancer,2016,Males,55–59,12,1.7,C50
Actual,Breast cancer,2016,Males,60–64,17,2.7,C50
Actual,Breast cancer,2016,Males,65–69,22,3.7,C50
Actual,Breast cancer,2016,Males,70–74,25,5.7,C50
Actual,Breast cancer,2016,Males,75–79,23,7.5,C50
Actual,Breast cancer,2016,Males,80–84,12,5.9,C50
Actual,Breast cancer,2016,Males,85–89,5,4.1,C50
Actual,Breast cancer,2016,Males,90+,4,7.0,C50
Actual,Breast cancer,2016,Males,Unknown,0,. .,C50
Projections,Breast cancer,2017,Males,00–04,0,0.0,C50
Projections,Breast cancer,2017,Males,05–09,0,0.0,C50
Projections,Breast cancer,2017,Males,10–14,0,0.0,C50
Projections,Breast cancer,2017,Males,15–19,0,0.0,C50
Projections,Breast cancer,2017,Males,20–24,0,0.0,C50
Projections,Breast cancer,2017,Males,25–29,0,0.0,C50
Projections,Breast cancer,2017,Males,30–34,1,0.1,C50
Projections,Breast cancer,2017,Males,35–39,2,0.2,C50
Projections,Breast cancer,2017,Males,40–44,2,0.3,C50
Projections,Breast cancer,2017,Males,45–49,6,0.7,C50
Projections,Breast cancer,2017,Males,50–54,7,0.9,C50
Projections,Breast cancer,2017,Males,55–59,14,1.9,C50
Projections,Breast cancer,2017,Males,60–64,22,3.4,C50
Projections,Breast cancer,2017,Males,65–69,28,4.8,C50
Projections,Breast cancer,2017,Males,70–74,24,5.1,C50
Projections,Breast cancer,2017,Males,75–79,22,6.8,C50
Projections,Breast cancer,2017,Males,80–84,14,6.7,C50
Projections,Breast cancer,2017,Males,85–89,7,5.6,C50
Projections,Breast cancer,2017,Males,90+,4,6.6,C50
Projections,Breast cancer,2018,Males,00–04,0,0.0,C50
Projections,Breast cancer,2018,Males,05–09,0,0.0,C50
Projections,Breast cancer,2018,Males,10–14,0,0.0,C50
Projections,Breast cancer,2018,Males,15–19,0,0.0,C50
Projections,Breast cancer,2018,Males,20–24,0,0.0,C50
Projections,Breast cancer,2018,Males,25–29,0,0.0,C50
Projections,Breast cancer,2018,Males,30–34,1,0.1,C50
Projections,Breast cancer,2018,Males,35–39,2,0.2,C50
Projections,Breast cancer,2018,Males,40–44,1,0.1,C50
Projections,Breast cancer,2018,Males,45–49,7,0.9,C50
Projections,Breast cancer,2018,Males,50–54,7,0.9,C50
Projections,Breast cancer,2018,Males,55–59,14,1.9,C50
Projections,Breast cancer,2018,Males,60–64,22,3.3,C50
Projections,Breast cancer,2018,Males,65–69,29,4.9,C50
Projections,Breast cancer,2018,Males,70–74,25,5.0,C50
Projections,Breast cancer,2018,Males,75–79,23,6.9,C50
Projections,Breast cancer,2018,Males,80–84,15,6.9,C50
Projections,Breast cancer,2018,Males,85–89,6,4.7,C50
Projections,Breast cancer,2018,Males,90+,4,6.2,C50
Projections,Breast cancer,2019,Males,00–04,0,0.0,C50
Projections,Breast cancer,2019,Males,05–09,0,0.0,C50
Projections,Breast cancer,2019,Males,10–14,0,0.0,C50
Projections,Breast cancer,2019,Males,15–19,0,0.0,C50
Projections,Breast cancer,2019,Males,20–24,0,0.0,C50
Projections,Breast cancer,2019,Males,25–29,0,0.0,C50
Projections,Breast cancer,2019,Males,30–34,1,0.1,C50
Projections,Breast cancer,2019,Males,35–39,2,0.2,C50
Projections,Breast cancer,2019,Males,40–44,1,0.1,C50
Projections,Breast cancer,2019,Males,45–49,7,0.8,C50
Projections,Breast cancer,2019,Males,50–54,7,0.9,C50
Projections,Breast cancer,2019,Males,55–59,14,1.8,C50
Projections,Breast cancer,2019,Males,60–64,23,3.4,C50
Projections,Breast cancer,2019,Males,65–69,30,5.0,C50
Projections,Breast cancer,2019,Males,70–74,27,5.2,C50
Projections,Breast cancer,2019,Males,75–79,24,6.8,C50
Projections,Breast cancer,2019,Males,80–84,16,7.0,C50
Projections,Breast cancer,2019,Males,85–89,6,4.6,C50
Projections,Breast cancer,2019,Males,90+,4,5.8,C50
Projections,Breast cancer,2020,Males,00–04,0,0.0,C50
Projections,Breast cancer,2020,Males,05–09,0,0.0,C50
Projections,Breast cancer,2020,Males,10–14,0,0.0,C50
Projections,Breast cancer,2020,Males,15–19,0,0.0,C50
Projections,Breast cancer,2020,Males,20–24,0,0.0,C50
Projections,Breast cancer,2020,Males,25–29,0,0.0,C50
Projections,Breast cancer,2020,Males,30–34,1,0.1,C50
Projections,Breast cancer,2020,Males,35–39,2,0.2,C50
Projections,Breast cancer,2020,Males,40–44,1,0.1,C50
Projections,Breast cancer,2020,Males,45–49,7,0.8,C50
Projections,Breast cancer,2020,Males,50–54,7,0.9,C50
Projections,Breast cancer,2020,Males,55–59,14,1.9,C50
Projections,Breast cancer,2020,Males,60–64,24,3.5,C50
Projections,Breast cancer,2020,Males,65–69,31,5.1,C50
Projections,Breast cancer,2020,Males,70–74,28,5.2,C50
Projections,Breast cancer,2020,Males,75–79,26,7.1,C50
Projections,Breast cancer,2020,Males,80–84,17,7.2,C50
Projections,Breast cancer,2020,Males,85–89,6,4.6,C50
Projections,Breast cancer,2020,Males,90+,3,4.3,C50
Actual,Breast cancer,1982,Females,00–04,0,0.0,C50
Actual,Breast cancer,1982,Females,05–09,0,0.0,C50
Actual,Breast cancer,1982,Females,10–14,0,0.0,C50
Actual,Breast cancer,1982,Females,15–19,1,0.2,C50
Actual,Breast cancer,1982,Females,20–24,11,1.7,C50
Actual,Breast cancer,1982,Females,25–29,52,8.4,C50
Actual,Breast cancer,1982,Females,30–34,156,25.7,C50
Actual,Breast cancer,1982,Females,35–39,279,53.0,C50
Actual,Breast cancer,1982,Females,40–44,409,97.0,C50
Actual,Breast cancer,1982,Females,45–49,519,142.3,C50
Actual,Breast cancer,1982,Females,50–54,542,145.0,C50
Actual,Breast cancer,1982,Females,55–59,621,166.9,C50
Actual,Breast cancer,1982,Females,60–64,650,196.0,C50
Actual,Breast cancer,1982,Females,65–69,638,219.8,C50
Actual,Breast cancer,1982,Females,70–74,525,223.9,C50
Actual,Breast cancer,1982,Females,75–79,407,252.7,C50
Actual,Breast cancer,1982,Females,80–84,264,251.5,C50
Actual,Breast cancer,1982,Females,85–89,169,315.2,C50
Actual,Breast cancer,1982,Females,90+,70,290.3,C50
Actual,Breast cancer,1982,Females,Unknown,0,. .,C50
Actual,Breast cancer,1983,Females,00–04,0,0.0,C50
Actual,Breast cancer,1983,Females,05–09,0,0.0,C50
Actual,Breast cancer,1983,Females,10–14,0,0.0,C50
Actual,Breast cancer,1983,Females,15–19,0,0.0,C50
Actual,Breast cancer,1983,Females,20–24,7,1.1,C50
Actual,Breast cancer,1983,Females,25–29,38,6.0,C50
Actual,Breast cancer,1983,Females,30–34,144,23.5,C50
Actual,Breast cancer,1983,Females,35–39,313,56.0,C50
Actual,Breast cancer,1983,Females,40–44,413,95.3,C50
Actual,Breast cancer,1983,Females,45–49,570,152.4,C50
Actual,Breast cancer,1983,Females,50–54,544,148.1,C50
Actual,Breast cancer,1983,Females,55–59,608,162.5,C50
Actual,Breast cancer,1983,Females,60–64,624,181.6,C50
Actual,Breast cancer,1983,Females,65–69,572,196.4,C50
Actual,Breast cancer,1983,Females,70–74,585,241.4,C50
Actual,Breast cancer,1983,Females,75–79,397,235.0,C50
Actual,Breast cancer,1983,Females,80–84,310,286.2,C50
Actual,Breast cancer,1983,Females,85–89,162,295.2,C50
Actual,Breast cancer,1983,Females,90+,89,350.5,C50
Actual,Breast cancer,1983,Females,Unknown,0,. .,C50
Actual,Breast cancer,1984,Females,00–04,0,0.0,C50
Actual,Breast cancer,1984,Females,05–09,0,0.0,C50
Actual,Breast cancer,1984,Females,10–14,0,0.0,C50
Actual,Breast cancer,1984,Females,15–19,2,0.3,C50
Actual,Breast cancer,1984,Females,20–24,3,0.5,C50
Actual,Breast cancer,1984,Females,25–29,42,6.6,C50
Actual,Breast cancer,1984,Females,30–34,146,23.6,C50
Actual,Breast cancer,1984,Females,35–39,296,51.0,C50
Actual,Breast cancer,1984,Females,40–44,499,110.4,C50
Actual,Breast cancer,1984,Females,45–49,535,138.6,C50
Actual,Breast cancer,1984,Females,50–54,550,151.9,C50
Actual,Breast cancer,1984,Females,55–59,677,180.8,C50
Actual,Breast cancer,1984,Females,60–64,692,194.1,C50
Actual,Breast cancer,1984,Females,65–69,614,212.6,C50
Actual,Breast cancer,1984,Females,70–74,652,258.3,C50
Actual,Breast cancer,1984,Females,75–79,448,254.2,C50
Actual,Breast cancer,1984,Females,80–84,306,271.0,C50
Actual,Breast cancer,1984,Females,85–89,175,311.0,C50
Actual,Breast cancer,1984,Females,90+,76,281.9,C50
Actual,Breast cancer,1984,Females,Unknown,0,. .,C50
Actual,Breast cancer,1985,Females,00–04,0,0.0,C50
Actual,Breast cancer,1985,Females,05–09,0,0.0,C50
Actual,Breast cancer,1985,Females,10–14,1,0.2,C50
Actual,Breast cancer,1985,Females,15–19,0,0.0,C50
Actual,Breast cancer,1985,Females,20–24,5,0.8,C50
Actual,Breast cancer,1985,Females,25–29,39,6.0,C50
Actual,Breast cancer,1985,Females,30–34,152,24.3,C50
Actual,Breast cancer,1985,Females,35–39,356,59.0,C50
Actual,Breast cancer,1985,Females,40–44,475,100.5,C50
Actual,Breast cancer,1985,Females,45–49,588,147.6,C50
Actual,Breast cancer,1985,Females,50–54,509,142.2,C50
Actual,Breast cancer,1985,Females,55–59,670,179.2,C50
Actual,Breast cancer,1985,Females,60–64,743,204.2,C50
Actual,Breast cancer,1985,Females,65–69,667,228.1,C50
Actual,Breast cancer,1985,Females,70–74,622,240.0,C50
Actual,Breast cancer,1985,Females,75–79,502,272.9,C50
Actual,Breast cancer,1985,Females,80–84,335,290.3,C50
Actual,Breast cancer,1985,Females,85–89,182,302.0,C50
Actual,Breast cancer,1985,Females,90+,74,259.2,C50
Actual,Breast cancer,1985,Females,Unknown,1,. .,C50
Actual,Breast cancer,1986,Females,00–04,0,0.0,C50
Actual,Breast cancer,1986,Females,05–09,0,0.0,C50
Actual,Breast cancer,1986,Females,10–14,0,0.0,C50
Actual,Breast cancer,1986,Females,15–19,0,0.0,C50
Actual,Breast cancer,1986,Females,20–24,6,0.9,C50
Actual,Breast cancer,1986,Females,25–29,45,6.7,C50
Actual,Breast cancer,1986,Females,30–34,142,22.4,C50
Actual,Breast cancer,1986,Females,35–39,329,52.6,C50
Actual,Breast cancer,1986,Females,40–44,483,97.7,C50
Actual,Breast cancer,1986,Females,45–49,578,141.3,C50
